protocol,Source Port,Destination Port,Packet Length,TTL,Anomaly Score,label
0,49424,58437,1256,249,0.33595924819551315,1
0,17303,42244,498,158,0.5425532437766114,0
2,4153,59356,506,86,0.1919640091231526,0
0,39239,58190,585,86,0.5373954252333647,0
2,39921,26568,1385,160,0.2789654371983009,0
0,6874,57865,543,167,0.2889829042417996,0
0,21612,32377,723,158,0.7387480290356228,1
1,41238,53619,1049,163,0.02959360355993579,1
1,12973,21923,840,116,0.3809457626738071,0
2,9543,12389,1187,245,0.40753438015364507,0
1,27399,29333,877,146,0.48511013971817274,0
2,34106,65466,1304,212,0.6690110247295387,0
1,12761,46738,604,89,0.36968678273708655,0
0,2158,65377,705,68,0.21313710430645505,0
2,11962,23496,251,80,0.8848728405463087,0
2,55052,8435,289,98,0.9810386266812119,0
0,25510,51953,959,50,0.020014693172932807,0
2,49380,20992,1490,160,0.5464668510006979,0
2,27120,27473,893,60,0.3417023791091982,0
1,42139,59947,1265,118,0.27698957538720925,0
2,6616,40031,71,64,0.3357063908699355,0
0,19132,26850,135,150,0.6388777564262006,1
1,53519,1542,557,211,0.1907160102297949,1
1,18294,63702,560,200,0.9128607116579502,0
0,28673,2766,1062,182,0.4661145249394758,0
0,12021,43075,834,164,0.3255768331493284,0
1,34513,37260,1435,102,0.765531331547599,0
2,57854,29284,810,216,0.01634666523619266,1
1,10128,35852,637,165,0.43185286573803683,0
0,53533,54509,438,208,0.35530360100122993,0
1,1894,34626,328,53,0.33820990998973444,0
0,29708,770,883,108,0.3370713620905832,1
1,40543,17807,205,235,0.031271377747267404,1
2,50673,24983,280,35,0.15211640300883977,0
1,35548,2973,1316,103,0.1418851593124144,1
1,31981,18257,179,223,0.9886105048195221,0
0,34909,38368,889,196,0.02216575589061176,0
0,45393,60039,781,190,0.16707365635199822,0
0,36620,18654,243,196,0.9741745086586968,0
1,30890,38044,1299,159,0.6282565938100043,0
2,31700,21134,199,76,0.4506671206067313,1
0,65117,39340,39,249,0.07876093304636989,1
0,48788,25758,651,167,0.6696611616328767,0
1,51823,37841,1253,199,0.13780298768126786,0
0,14902,42400,77,124,0.6711861221591816,0
2,40784,44014,1136,36,0.9791764972000584,0
2,28583,32070,1264,187,0.5319726586169528,1
0,47570,14707,742,135,0.2140846545026608,0
0,7795,38232,1275,112,0.6252837508795982,0
1,17550,27910,1407,118,0.5129296877912829,0
2,30920,40219,634,168,0.533140263610646,0
2,32947,60242,581,161,0.4781069461199968,0
0,52937,11096,393,94,0.6737405742435558,1
1,37227,57573,641,82,0.571945362407002,1
2,40414,20344,1499,147,0.9869950774543729,0
2,13876,63768,107,144,0.8258634210423188,1
1,48598,26470,1063,62,0.26469837771100657,1
1,44415,1314,1033,38,0.7257565219049736,0
2,64179,7848,33,189,0.21430034938473452,0
2,57245,50223,152,217,0.7823464080813912,0
1,54688,9167,1077,34,0.14755763997734217,0
2,2872,9931,911,82,0.4735538335472381,0
0,32051,3286,1251,87,0.7906061983060746,0
0,36488,58102,1242,104,0.2801127023065654,0
1,35509,35864,611,41,0.8371191251316631,0
1,63854,16705,602,92,0.644150709033972,0
1,20480,18706,1198,81,0.39752232910721585,0
0,10283,556,1121,153,0.42341670930627184,0
2,36578,21324,1215,206,0.9259915339198553,0
0,47946,5433,308,249,0.21779100001237928,0
2,14433,1387,1032,32,0.6933626151747102,0
0,4815,53916,898,253,0.7072942057415355,1
2,26888,44008,1463,216,0.9224496931836367,0
0,37663,10620,26,69,0.7131642687573406,0
1,35598,6855,1203,221,0.584467418058375,0
0,64651,63383,259,110,0.9025225390162929,0
2,18912,42965,1466,120,0.829132029648398,0
0,20716,48802,555,229,0.7167764548342263,0
0,24525,59275,89,113,0.032578382392174476,1
0,14328,7638,235,224,0.3735204182403614,0
1,55224,21226,1147,221,0.6318896722018543,0
0,28551,45731,1097,215,0.522250524356765,1
1,58439,26740,825,98,0.31931832649784386,0
1,19098,47709,349,48,0.1444239155097765,0
0,16573,62506,867,158,0.5529965826889216,0
0,30987,53020,1246,143,0.285917575862213,1
0,26944,10619,1331,167,0.23300048980899635,1
2,31850,36562,64,91,0.39895822705493356,0
0,37095,7374,848,71,0.7854914332142686,0
1,53289,35282,217,240,0.4878535023663122,1
0,17085,20188,1259,120,0.21649221049866996,0
2,59250,2328,1352,221,0.11690314228004839,1
0,29834,32392,915,72,0.49898726377479996,0
2,61030,41578,1478,171,0.7943663984222346,1
2,58026,18550,351,252,0.6528180236539404,1
0,48990,52461,715,248,0.23214888014324964,0
1,23824,39221,46,146,0.4367065856894923,0
2,51680,64968,1209,131,0.8552303633440688,0
0,44447,57220,337,148,0.1776559078528389,0
0,60921,7643,1317,213,0.532080570682897,0
1,42716,14436,1426,120,0.35623150876084153,0
2,10964,55557,384,124,0.12417975482951937,0
2,4948,33761,1146,170,0.049903920910898236,0
0,58791,38193,979,91,0.5558713846457952,1
0,29078,58722,392,99,0.020748873740378926,0
1,10807,4382,264,109,0.10344611669293491,1
1,38277,31048,1212,77,0.3475642811617412,0
2,46421,19559,1461,69,0.04352018535576274,0
2,14257,30783,1399,220,0.40044522645188485,0
0,46693,4783,497,48,0.130365024176891,0
2,25508,25882,144,97,0.34987309070015393,0
1,26092,54713,556,231,0.7911596870900682,0
1,1215,40229,725,67,0.626364344476658,1
0,26098,29410,1445,105,0.44540107778750915,0
1,5941,19463,550,38,0.09183330785516042,1
1,39623,60031,805,47,0.6191496593147331,0
1,26856,2984,273,45,0.16370965250905034,0
1,43952,56412,140,111,0.07658634386161489,0
0,21730,55207,1075,56,0.6639960174596078,1
0,14706,31934,680,136,0.9120598978210075,0
2,27786,46951,1080,35,0.46059343677052234,1
1,24407,2524,1385,188,0.04099591060811403,0
2,59184,60927,1056,158,0.880297717418541,0
0,28820,9678,1226,87,0.06697376612357409,0
0,24690,10293,1308,37,0.8675132427015871,0
0,59841,15090,107,160,0.39181937322293103,0
0,26686,4582,65,198,0.3653945386230897,0
0,46183,11908,1435,160,0.5427973794564518,0
0,35666,5610,1162,146,0.9570848174442188,0
0,42854,51154,952,222,0.8987405450859782,0
1,38555,50540,1490,88,0.4703300883047672,0
2,11258,44144,764,226,0.6958232310238185,0
0,58640,22937,986,96,0.5804292523434124,0
1,10245,50183,782,96,0.6934615790631674,1
1,12434,42726,781,134,0.829327460062097,1
2,15543,45724,813,52,0.03449382886859387,0
0,62437,33989,763,189,0.3257598539278975,0
2,2075,29507,1089,64,0.9593291082338672,0
0,46017,13164,577,207,0.9493363085249241,1
1,10789,61151,545,53,0.011220889977462511,1
1,12406,59759,616,253,0.20144012992236626,0
1,13604,46058,859,213,0.9937700423443627,1
1,57714,12538,22,141,0.4928250758994859,0
2,57587,22420,1071,35,0.5728660039668526,0
0,33347,42579,1424,246,0.16642018552245252,1
0,45781,9456,176,214,0.8943356087585296,1
2,61657,55676,874,203,0.23126429964911288,1
0,56496,57227,530,248,0.18964763001953655,0
1,12963,9064,1376,171,0.22812240332032818,0
0,52281,835,706,240,0.9196217026410087,1
1,30988,32215,1157,238,0.7028467071768492,0
2,1331,27399,1432,105,0.7685963944902751,0
0,57913,58263,1293,150,0.37703635818425274,0
2,4383,34493,590,211,0.9091770149305614,1
0,30672,55751,734,124,0.7894079523393898,1
1,36968,2414,1358,235,0.7505973625073212,0
2,35043,9506,258,96,0.9709402836729517,1
0,39158,55146,1277,96,0.36619683079334864,0
1,28347,37267,322,41,0.6109736467958812,0
2,51693,2106,626,177,0.9099296989772162,0
2,7250,2569,1010,78,0.7908889431859525,0
0,22713,62768,353,97,0.563378958225615,1
0,31995,42099,132,80,0.07621368478019885,1
0,26978,49362,381,231,0.6527234395556732,0
1,56045,58409,820,53,0.5265555568678522,1
0,25447,37680,116,117,0.1841804614846264,0
2,31415,51373,35,57,0.8822531233425974,0
2,15354,49386,575,249,0.34324859489874326,1
0,5915,33561,395,168,0.38747989351729695,0
0,6016,14196,761,180,0.6724015487964106,1
2,2985,46670,409,126,0.48879874204124096,0
1,13521,65132,639,222,0.08928107627914939,1
0,53039,64281,1260,138,0.38744161735523475,0
0,33575,15763,1442,165,0.09446611793823312,0
2,11872,52263,1303,45,0.1907504031233812,0
0,60862,51319,843,192,0.007174438350453838,0
1,56779,41295,339,102,0.1813130814846622,0
2,14279,58704,215,183,0.3304473539983609,0
0,5591,15899,437,232,0.5382184337322946,1
2,49871,63080,626,106,0.9192772111827322,1
0,40305,21578,587,151,0.5403268672420553,1
0,49027,1215,563,246,0.7056035413643416,1
0,21413,20804,250,143,0.3576770913057742,1
1,45547,48115,903,82,0.7516307935672674,0
1,59290,23699,540,161,0.6204687460514774,1
2,62600,63231,722,174,0.45979401327486125,1
0,62830,57628,1243,194,0.19376879489122578,0
0,44943,32981,865,67,0.30354090799729894,0
1,17591,1659,692,149,0.6209460873757551,0
0,57931,12271,40,251,0.42605632436457297,1
1,4382,46798,1354,198,0.8893865567490519,0
0,24023,37793,607,35,0.2348402715355853,1
2,43382,45808,917,223,0.07307265225327231,0
0,56973,58762,1477,233,0.5893485765054844,0
0,12012,59731,390,37,0.886050840190076,1
1,58904,22302,97,216,0.36473902943978864,0
0,41470,5142,1328,189,0.6477113348681651,0
0,32545,50947,667,141,0.23141262217714864,0
1,6722,38757,159,130,0.5584719216726883,1
2,2297,57449,572,233,0.7867921008626532,0
2,28567,13778,1017,153,0.8670315987766839,0
1,56829,38347,301,148,0.10511912985239669,0
1,32373,54704,1301,127,0.35637451629324546,0
1,12265,29442,1403,98,0.6396444419358702,0
1,51272,47820,459,151,0.034722868093652215,1
1,10521,28470,289,249,0.690615200150827,1
2,42899,3846,1177,46,0.5280338828038271,1
2,33727,44651,765,48,0.2885662792200264,0
1,45065,23291,123,250,0.8146544505940505,0
0,32978,47016,785,49,0.29005071229577517,1
1,9026,30700,114,146,0.9914150462038034,0
0,5271,44253,748,178,0.8163701891133404,0
1,43012,33147,499,107,0.7079805013830877,1
1,22722,3294,799,119,0.061347557962646015,0
2,60345,52482,1284,228,0.9043103719872735,1
0,20762,53961,32,183,0.7900553057375509,0
0,11727,44399,1190,122,0.22902507929180227,0
2,49264,57090,620,79,0.392248181326889,1
2,50446,46429,114,189,0.26863155161914287,0
2,18594,16609,312,46,0.9844160341810665,0
2,62923,63178,44,206,0.8541964448055595,0
0,13416,738,1315,154,0.9302253026951025,0
0,45748,16620,1209,158,0.7887742363754299,0
1,33323,12471,958,203,0.4563482410702475,1
1,16665,49864,781,129,0.20543424981468505,0
2,15022,22373,1130,186,0.2080801569097338,0
2,7329,16118,673,115,0.151682848366677,0
2,33750,14780,1004,223,0.546649550303397,0
1,19806,51041,657,72,0.9199665228636426,0
1,13745,29295,510,127,0.9917980700457663,1
1,40787,56326,1184,99,0.2872998000367648,1
1,13451,50412,1146,36,0.6973145402967293,0
1,47574,21631,1269,84,0.5970980156103778,0
1,57475,40040,594,153,0.4889361168763111,0
1,21590,49901,313,167,0.6657686438120414,0
2,60079,12179,915,53,0.37136301898006896,0
2,3254,19936,1349,137,0.9444847750934495,1
2,7535,47259,1297,38,0.705448867706337,0
2,50304,22785,1223,181,0.7542010919924448,0
1,43253,63723,59,77,0.24242209500607392,1
0,53848,23028,795,61,0.16858200349761943,0
1,27201,31009,539,157,0.394340793094323,0
0,5789,57854,565,132,0.766672485336154,0
2,21378,46632,255,175,0.9387959097528575,1
1,24953,1824,482,110,0.4273298259740078,0
2,29844,6853,1271,164,0.774156792497166,0
1,47064,13073,502,98,0.47040761946680953,0
2,30547,11134,449,54,0.2952282495554638,1
0,6576,15112,1065,220,0.7392651507258476,0
0,1651,32313,362,105,0.7982021339813272,1
0,13013,63786,1083,36,0.20284079408068023,1
1,14804,24162,1216,182,0.30516950204533067,0
0,7613,53385,1482,238,0.49477684347366224,0
1,35836,39288,1222,113,0.1865218297668767,0
0,29152,59479,152,56,0.9288342987537925,0
0,46963,64931,370,39,0.5913339125607484,1
1,52517,1778,525,254,0.12120327737169267,0
1,39676,50375,103,180,0.18402986468246207,0
0,28814,24015,1012,33,0.9543553453248445,0
1,41977,14773,849,53,0.7381685856966183,0
0,1273,46390,880,103,0.7344050845049861,0
1,20333,44628,362,118,0.07249859400505454,0
2,55219,18162,1323,103,0.895298837708947,0
2,51150,42265,885,99,0.4437353625586046,0
2,26925,7491,1306,95,0.6597173226399262,0
2,24600,54012,1209,125,0.959689219114014,0
2,32532,41662,312,50,0.10001238035655691,0
0,10199,24503,1269,159,0.4822764594865787,0
2,26488,35758,1213,118,0.04961273666193178,0
2,61305,41112,617,113,0.49954542332371543,0
2,17284,32738,664,212,0.25225941048757106,1
2,60485,17710,467,252,0.9110655292738706,0
1,36464,58646,709,118,0.39849249427308686,0
0,30570,44683,1021,128,0.6338724460520792,0
2,41071,59056,874,83,0.860287264814549,0
2,57707,54280,521,206,0.9836918584171765,1
2,59694,8999,783,113,0.503819370328546,0
0,42454,28907,754,213,0.4557577028614559,1
1,3011,35491,1422,203,0.07573964529645871,0
0,50266,4657,1244,128,0.012738943337215036,0
1,26129,50478,269,166,0.6088020924984962,1
2,13972,36902,1452,146,0.06546435214764601,0
2,54235,25736,620,123,0.38037893703847325,1
0,14050,52022,144,32,0.003606436106461497,0
0,3797,29093,132,94,0.6152274989656707,1
1,46951,1243,1000,198,0.4254151604404962,0
1,10902,41308,1180,50,0.12702076978628785,0
0,58559,1832,169,62,0.2963676068408221,1
1,43970,50722,894,108,0.5696606989719245,0
0,61991,28512,362,152,0.656713368009977,0
1,57585,7247,599,55,0.4623358796634468,1
0,11401,31468,802,100,0.8039591160909458,0
0,54616,18303,340,246,0.11244041170298569,0
0,8371,55569,841,242,0.08454572261240778,1
1,34800,3233,551,224,0.04424426901780831,0
1,4807,36527,1332,192,0.5358278394494422,0
1,56822,38766,511,90,0.7062317042344579,0
0,5322,51508,631,145,0.13052139942252972,0
1,5692,58742,271,192,0.6389456218553925,0
1,21695,64464,1120,191,0.4769477661895347,0
0,35844,10973,1435,218,0.9873445001511152,1
2,56185,48137,1455,251,0.7174736092664115,0
0,61676,34593,192,132,0.6574733351916259,1
1,35508,10684,894,200,0.5704497348723445,1
0,34102,23665,220,43,0.9973661815497038,1
2,65060,36829,236,232,0.9804591708545773,0
0,48183,54477,395,150,0.5381151254945216,0
1,21946,33173,30,170,0.4551833473342617,0
2,35052,18106,1055,128,0.46211492270175236,0
1,46949,64341,911,178,0.42834239032336563,0
2,21340,21701,454,213,0.5313983069963222,1
2,12484,11018,837,88,0.27358426781437073,0
0,17992,36614,1416,73,0.9267887831144266,0
0,31290,65272,1316,129,0.49023008146193525,0
1,61167,20595,950,230,0.8420078118386092,1
0,31233,11385,710,62,0.47530367466762,1
0,25024,30349,1175,211,0.7182902739102429,0
2,58727,16449,874,33,0.33688196447658003,0
0,15035,9492,803,242,0.6248068577332605,1
2,3890,13113,338,197,0.4983714454509194,0
2,48157,55535,863,63,0.36711425653360985,1
2,6922,31022,640,169,0.881556261068001,0
1,19419,58760,804,136,0.11271168274890897,0
1,40043,44554,1211,167,0.4869231483191103,0
1,38731,969,416,249,0.19436907326613673,1
2,5030,369,1223,253,0.8610550912175915,0
1,35417,8425,1101,106,0.2534693447156634,0
1,11980,35011,479,136,0.6334303401118216,0
0,51066,54155,80,179,0.16556351508535405,0
1,31687,35852,388,179,0.4049136694708366,1
1,7102,57226,1164,158,0.8993571956493642,1
2,30655,25497,738,40,0.16606444440194046,0
2,31164,58033,565,231,0.6631958253483397,1
2,57212,61617,1060,46,0.20451037055595478,0
2,63925,30937,515,247,0.4157490525321659,0
2,42715,13323,516,128,0.5406168843745993,1
2,4985,1470,524,136,0.5773064181897478,0
1,30301,37494,988,94,0.6025113375531553,0
2,52680,4260,1358,250,0.6401314153909222,0
2,42598,36391,1112,52,0.2717686976737975,1
0,53982,10293,180,36,0.4013674857171591,0
1,32441,26842,737,156,0.037318663575064415,0
1,23508,28366,1188,194,0.7687569765313751,1
1,19127,64487,1012,116,0.8370995017889024,1
2,30369,17208,1428,227,0.19923676348554553,1
2,47350,36200,288,144,0.20144396462968184,0
2,40478,22913,1497,207,0.04203640219042071,0
0,2611,36920,718,111,0.9703838227924875,0
2,57176,36982,884,254,0.8071865681172291,1
0,43595,15236,369,249,0.3607032029060321,1
1,51072,56573,129,221,0.4819082714698253,1
2,55734,41758,426,147,0.2919669606508686,0
0,58645,33548,669,194,0.5972439683220844,0
0,22055,48120,70,229,0.7173084123335083,0
2,27236,43811,1446,128,0.44736847799187207,0
1,11374,19277,1130,52,0.8735941932916235,0
1,19840,31924,1111,111,0.51702586221881,1
1,21312,5535,615,70,0.14425326907781078,0
0,30456,26470,998,193,0.6222913758376416,0
0,45246,36075,1085,152,0.46223096590780255,0
0,49641,35671,750,155,0.9356718630817258,0
0,7861,62148,76,174,0.39189392093591346,1
1,35241,32564,757,37,0.40286573915010404,0
2,21908,46160,215,225,0.6507733897816103,0
0,6478,36487,1105,247,0.526986218326428,0
0,10448,22,1306,87,0.37444987753843484,0
1,37909,34269,131,80,0.9897744156800895,0
2,42661,41803,784,123,0.30218550999941685,0
2,44642,15800,730,160,0.27752879198502856,0
1,19436,26337,1221,96,0.8644276285221034,0
1,63695,3642,967,59,0.003372943550555507,0
2,48135,21597,45,131,0.20125316090490764,0
0,40637,32960,429,179,0.5904466882619761,0
2,21166,13307,777,207,0.16245052784466485,0
1,56080,46183,550,103,0.9858039227235882,1
0,38416,8588,1360,96,0.46419562242163104,0
0,60405,56327,1149,249,0.5973640749605509,0
1,61017,31360,768,82,0.16037346510519312,1
1,64140,21499,265,202,0.28937810087192783,0
1,9872,4663,1124,80,0.6146247826794156,0
2,50341,37095,681,184,0.5495533732863976,0
2,14160,41834,928,105,0.784363945441166,1
0,54767,27198,415,235,0.26923317857431617,1
1,1613,20720,541,200,0.653542146706534,1
0,21932,24666,945,230,0.29097550574886544,0
0,52997,43240,283,223,0.5867526197461204,1
0,62626,25033,809,220,0.6050309676852086,0
0,7533,59625,1317,43,0.12183911135448877,0
1,41485,12642,191,135,0.5486331106862661,1
0,43246,41965,284,112,0.011938299954182496,0
1,50247,30029,1069,228,0.5012107513746915,0
1,45500,45495,495,158,0.697521888608075,0
2,46734,54647,375,45,0.07283272898998872,1
1,53756,15652,1069,65,0.9387108164170271,0
2,58138,8537,53,79,0.4587555319894543,0
1,50444,51864,283,92,0.9384162756240619,0
1,10992,56748,1181,240,0.1073984236911325,0
1,3486,45713,835,66,0.9499025944195347,1
2,10484,6274,894,150,0.10919709942534672,0
2,34807,6285,773,96,0.46149579845133604,0
0,61090,59807,585,90,0.9379920667268656,0
2,10299,25693,481,67,0.23270820038887152,0
2,29701,8818,1211,238,0.03478498085873405,0
2,14293,28956,674,178,0.7931106750282209,0
2,65081,26556,100,73,0.5958836376690099,1
0,58160,20379,776,100,0.5139211929014407,0
2,1430,50831,889,178,0.034343384353218376,0
1,8408,41183,1450,138,0.6532312688068451,0
1,56225,17128,1089,70,0.1716233518845648,0
2,23577,49615,618,100,0.9311966802046954,0
2,25390,17953,826,211,0.685726951075682,0
1,45060,11540,1096,43,0.7070338880338365,1
1,18393,46762,1003,114,0.23258027261128045,0
0,12819,46220,723,206,0.8807538380567184,0
1,5509,14693,495,235,0.537732570783201,0
1,42693,18121,611,67,0.8570841778142305,0
2,3642,13335,35,157,0.270947474832276,0
1,31167,28616,1403,94,0.7554617130982461,0
0,30449,7904,506,107,0.5745669036600475,0
1,23697,28528,725,113,0.048419305810581625,0
2,10627,15630,1184,82,0.40534232377328694,1
2,40720,56155,639,74,0.18391046512346487,0
1,6392,58009,1038,65,0.3591735878787561,0
2,5645,17741,796,128,0.38335163426522245,1
0,59853,33783,466,80,0.47492835302838476,0
